ADDRESS_LATITUDE,ADDRESS_LONGITUDE,LOCATION_ID,DLOBO_LOC_ADDRESS,DLOBO_LOC_CITY,DLOBO_LOC_STATE,DLOBO_LOC_ZIPCODE,CLEAN_ZIP,FULL_ADDRESS
41.6918823,-86.8037131,86661,5905 NORTH US-35,LA PORTE,IN,46350,46350,"5905 NORTH US-35,LA PORTE,IN,46350"
39.9801218,-82.4849632,89385,3521 HEBRON ROAD,HEBRON,OH,43025,43025,"3521 HEBRON ROAD,HEBRON,OH,43025"
0,0,99170725,1876 EAST FREEWAY,BAYTOWN,TX,77521,77521,"1876 EAST FREEWAY,BAYTOWN,TX,77521"
40.998,-78.3416,66827,300 WALMART DRIVE SC RT 970,WOODLAND,PA,16881-0000,16881,"300 WALMART DRIVE SC RT 970,WOODLAND,PA,16881"
41.16304,-87.871278,16984,633 ARMOUR RD.,BOURBONNAIS,IL,60914,60914,"633 ARMOUR RD.,BOURBONNAIS,IL,60914"
35.9621,-83.9932,9703,4801 MIDDLEBROOK PK,KNOXVILLE,TN,37921,37921,"4801 MIDDLEBROOK PK,KNOXVILLE,TN,37921"
0,0,79988517,119041 GERMAN GULCH TD,SILVER BOW,MT,59750,59750,"119041 GERMAN GULCH TD,SILVER BOW,MT,59750"
31.471376,-83.504049,65198,1810 TIFT AVE N,TIFTON,GA,31794,31794,"1810 TIFT AVE N,TIFTON,GA,31794"
41.469678,-81.721869,11946,404 EAST AVE,ELYRIA,OH,44035,44035,"404 EAST AVE,ELYRIA,OH,44035"
41.226051,-80.451187,52907,579 SOUTH HERMITAGE ROAD,HERMITAGE,PA,16148,16148,"579 SOUTH HERMITAGE ROAD,HERMITAGE,PA,16148"
27.956965,-82.504704,61960,1505 N. DALE MABRY HWY,TAMPA,FL,33607,33607,"1505 N. DALE MABRY HWY,TAMPA,FL,33607"
47.9319193,-97.0955959,1223,1212 NORTH 47TH,GRAND FORKS,ND,58206,58206,"1212 NORTH 47TH,GRAND FORKS,ND,58206"
0,0,99170352,6050 PLAZA DRIVE,FORT MYERS,FL,33905,33905,"6050 PLAZA DRIVE,FORT MYERS,FL,33905"
35.725772,-78.581119,56962,4020 JONES SAUSAGE ROAD,GARNER,NC,27529,27529,"4020 JONES SAUSAGE ROAD,GARNER,NC,27529"
44.7669396,-93.5785332,135,12681 CHESTNUT BOULEVARD,SHAKOPEE,MN,55379,55379,"12681 CHESTNUT BOULEVARD,SHAKOPEE,MN,55379"
43.8402977,-103.2006233,932,25 HEARTLAND EXPRESS HWY 79,HERMOSA,SD,57744,57744,"25 HEARTLAND EXPRESS HWY 79,HERMOSA,SD,57744"
36.8039925,-76.384689,4672,3601 AIRLINE BLVD.,PORTSMOUTH,VA,23701,23701,"3601 AIRLINE BLVD.,PORTSMOUTH,VA,23701"
41.1186559,-85.1835981,881,3037 GOSHEN ROAD,FORT WAYNE,IN,46808,46808,"3037 GOSHEN ROAD,FORT WAYNE,IN,46808"
0,0,99171092,8950 EARHART LANE SW,CEDAR RAPIDS,IA,52404,52404,"8950 EARHART LANE SW,CEDAR RAPIDS,IA,52404"
0,0,99170036,4105 E US HWY 30,VALPARAISO,IN,46383,46383,"4105 E US HWY 30,VALPARAISO,IN,46383"
0,0,99171132,1850 MAIN STREET,BRAWLEY,CA,92227,92227,"1850 MAIN STREET,BRAWLEY,CA,92227"
36.602855,-87.280536,66512,3315 GUTHERIE HWY.,CLARKSVILLE,TN,37040,37040,"3315 GUTHERIE HWY.,CLARKSVILLE,TN,37040"
35.005179,-85.150649,65143,8101 E. BRAINERD RD,CHATTANOOGA,TN,37421,37421,"8101 E. BRAINERD RD,CHATTANOOGA,TN,37421"
0,0,99170607,3400 SERVICE LOOP ROAD,WEST MEMPHIS,AR,72301,72301,"3400 SERVICE LOOP ROAD,WEST MEMPHIS,AR,72301"
41.5538796,-89.066747,530,2705 12TH STREET,MENDOTA,IL,61342,61342,"2705 12TH STREET,MENDOTA,IL,61342"
0,0,9647,817 CAMPUS DRIVE,EDISON,NJ,8837,8837,"817 CAMPUS DRIVE,EDISON,NJ,8837"
40.5020409,-86.8679854,88064,5829 STATE ROAD 43,WEST LAFAYETTE,IN,47906,47906,"5829 STATE ROAD 43,WEST LAFAYETTE,IN,47906"
33.5963,-81.9545,9716,1222 SWEETWATER RD,NORTH AUGUSTA,SC,29841,29841,"1222 SWEETWATER RD,NORTH AUGUSTA,SC,29841"
41.6343731,-85.0446581,88080,3075 WEST MAUMEE STREET SUITE A,ANGOLA,IN,46703,46703,"3075 WEST MAUMEE STREET SUITE A,ANGOLA,IN,46703"
39.1768469,-89.6747818,1245,4 CORVETTE DRIVE,LITCHFIELD,IL,62056,62056,"4 CORVETTE DRIVE,LITCHFIELD,IL,62056"
50.661099,-120.1207946,847,175 KOKANEE WAY,KAMLOOPS,BC,V2C 6Z2,V2C 6,"175 KOKANEE WAY,KAMLOOPS,BC,V2C 6"
30.2470974,-89.7611758,84,368 VOTERS ROAD,SLIDELL,LA,70461,70461,"368 VOTERS ROAD,SLIDELL,LA,70461"
38.365547,-78.916906,67845,6000 WALTON WAY,MOUNT CRAWFORD,VA,22841-2029,22841,"6000 WALTON WAY,MOUNT CRAWFORD,VA,22841"
48.4181975,-71.8724179,849,45 2E RANG OUEST,METABETCHOUAN,QC,G8G 1L9,G8G 1,"45 2E RANG OUEST,METABETCHOUAN,QC,G8G 1"
34.9114244,-79.7905569,1353,481 US HWY 1 S,ROCKINGHAM,NC,28379,28379,"481 US HWY 1 S,ROCKINGHAM,NC,28379"
46.4364957,-81.1092453,837,17 DUHAMEL ROAD,SUDBURY,ON,P3E 4N1,P3E 4,"17 DUHAMEL ROAD,SUDBURY,ON,P3E 4"
34.9285188,-89.7937598,677,4740 BETHEL ROAD,OLIVE BRANCH,MS,38654,38654,"4740 BETHEL ROAD,OLIVE BRANCH,MS,38654"
43.0994964,-70.7478901,957,103 US RTE 1 BYPASS,KITTERLY,ME,3904,3904,"103 US RTE 1 BYPASS,KITTERLY,ME,3904"
33.0434098,-96.1780357,367,2226 FM-1903,CADDO MILLS,TX,75135,75135,"2226 FM-1903,CADDO MILLS,TX,75135"
39.256502,-84.453574,979,1251 GLENDALE-MILFORD RD,CINCINNATI,OH,45215,45215,"1251 GLENDALE-MILFORD RD,CINCINNATI,OH,45215"
30.05626,-99.15885,40517,700 JUNCTION HIGHWAY,KERRVILLE,TX,78028,78028,"700 JUNCTION HIGHWAY,KERRVILLE,TX,78028"
0,0,21019,2101 N. 1ST STREET,SAN JOSE,CA,95131,95131,"2101 N. 1ST STREET,SAN JOSE,CA,95131"
35.877592,-87.801967,87111,15852 HIGHWAY 13 SOUTH,HURRICANE MILLS,TN,37078,37078,"15852 HIGHWAY 13 SOUTH,HURRICANE MILLS,TN,37078"
0,0,99170735,7112 I-10 WEST,ORANGE,TX,77630,77630,"7112 I-10 WEST,ORANGE,TX,77630"
0,0,99170151,2430 93RD AVENUE SW,TUMWATER,WA,98512,98512,"2430 93RD AVENUE SW,TUMWATER,WA,98512"
0,0,99171019,4444 COMMERCE LANE,ORLAND,CA,95963,95963,"4444 COMMERCE LANE,ORLAND,CA,95963"
30.73911,-98.23537,40547,2501 S. WATER STREET,BURNET,TX,78611,78611,"2501 S. WATER STREET,BURNET,TX,78611"
36.41837,-115.05485,10013,4800 EAST CAMPO GRANDE,LAS VEGAS,NV,89115,89115,"4800 EAST CAMPO GRANDE,LAS VEGAS,NV,89115"
36.1828007,-85.4596719,87137,635 WEST MAIN STREET,ALGOOD,TN,38506,38506,"635 WEST MAIN STREET,ALGOOD,TN,38506"
36.11616,-86.69722,41084,1309 MURFREESBORO PIKE,NASHVILLE,TN,37217,37217,"1309 MURFREESBORO PIKE,NASHVILLE,TN,37217"
38.9119457,-78.1844307,4643,416 SOUTH COMMERCE AVE.,FRONT ROYAL,VA,22630,22630,"416 SOUTH COMMERCE AVE.,FRONT ROYAL,VA,22630"
42.456763,-89.001358,53962,5951 EAST ROCKTON RD,ROSCOE,IL,61073,61073,"5951 EAST ROCKTON RD,ROSCOE,IL,61073"
41.646,-87.4572,99988638,3600 S MICHIGAN AVE,EAST CHICAGO,IL,46312,46312,"3600 S MICHIGAN AVE,EAST CHICAGO,IL,46312"
25.8845869,-80.3654082,873,12200 NW SOUTH RIVER DRIVE,MEDLEY,FL,33178,33178,"12200 NW SOUTH RIVER DRIVE,MEDLEY,FL,33178"
41.369757,-89.0984808,644,343 CIVIC ROAD,LASALLE,IL,61301,61301,"343 CIVIC ROAD,LASALLE,IL,61301"
34.791833,-84.963343,16265,1208 N GLENWOOD,DALTON,GA,30720,30720,"1208 N GLENWOOD,DALTON,GA,30720"
35.877592,-87.801967,57111,15852 HIGHWAY 13 SOUTH,HURRICANE MILLS,TN,37078,37078,"15852 HIGHWAY 13 SOUTH,HURRICANE MILLS,TN,37078"
33.841069,-118.255226,9730,20945 WILMINGTON AVE,LONG BEACH,CA,90801,90801,"20945 WILMINGTON AVE,LONG BEACH,CA,90801"
41.5087547,-83.7558469,86395,8645 WATERVILLE SWANTON ROAD,WATERVILLE,OH,43566,43566,"8645 WATERVILLE SWANTON ROAD,WATERVILLE,OH,43566"
0,0,99170601,6098 MACASHAN DR,MCCALLA,AL,35111,35111,"6098 MACASHAN DR,MCCALLA,AL,35111"
29.676658,-98.635416,40522,25284 W INTERSTATE 10,SAN ANTONIO,TX,78257,78257,"25284 W INTERSTATE 10,SAN ANTONIO,TX,78257"
30.7003397,-101.2065504,8637,1902 AVENUE E,OZONA,TX,76950,76950,"1902 AVENUE E,OZONA,TX,76950"
0,0,99170433,8787 SOUTH LANCASTER ROAD,DALLAS,TX,75241,75241,"8787 SOUTH LANCASTER ROAD,DALLAS,TX,75241"
36.9954561,-111.5643671,1281,101 WEST GLEN DRIVE,PAGE,AZ,86040,86040,"101 WEST GLEN DRIVE,PAGE,AZ,86040"
35.478763,-97.381999,41431,8301 NE 10TH ST,MIDWEST CITY,OK,73110,73110,"8301 NE 10TH ST,MIDWEST CITY,OK,73110"
42.9984812,-89.1997741,528,2762 COUNTY HIGHWAY N.,COTTAGE GROVE,WI,53589,53589,"2762 COUNTY HIGHWAY N.,COTTAGE GROVE,WI,53589"
38.2764535,-84.5599061,47,259 CHERRY BLOSSOM WAY,GEORGETOWN,KY,40324,40324,"259 CHERRY BLOSSOM WAY,GEORGETOWN,KY,40324"
41.667652,-85.821905,56662,18541 US-20,BRISTOL,IN,46507,46507,"18541 US-20,BRISTOL,IN,46507"
35.8628347,-84.2210261,107,13061 KINGSTON PIKE,KNOXVILLE,TN,37932,37932,"13061 KINGSTON PIKE,KNOXVILLE,TN,37932"
0,0,99170208,1475 THORNTON STREET,PACIFIC,MO,63069,63069,"1475 THORNTON STREET,PACIFIC,MO,63069"
0,0,79988523,1660 SILVERTON AVE,WOODBURN,OR,97071,97071,"1660 SILVERTON AVE,WOODBURN,OR,97071"
0,0,79988526,2208 FIRST AVE,NITRO,WV,25143,25143,"2208 FIRST AVE,NITRO,WV,25143"
38.9173407,-84.6325643,321,11229 FRONTAGE ROAD,WALTON,KY,41094,41094,"11229 FRONTAGE ROAD,WALTON,KY,41094"
0,0,99171041,170 W. NORTH AVENUE,CAROL STREAM,IL,60188,60188,"170 W. NORTH AVENUE,CAROL STREAM,IL,60188"
29.604404,-95.265965,40997,1191 MONROE RD,HOUSTON,TX,77075,77075,"1191 MONROE RD,HOUSTON,TX,77075"
31.283818,-92.476251,16381,1424 MACARTHUR DRIVE,ALEXANDRIA,LA,71301,71301,"1424 MACARTHUR DRIVE,ALEXANDRIA,LA,71301"
31.9908876,-102.1016406,8622,2410 W. WALL STREET,MIDLAND,TX,79701,79701,"2410 W. WALL STREET,MIDLAND,TX,79701"
38.170853,-87.551518,395,I-64 & US 41,HAUBSTADT,IN,47639,47639,"I-64 & US 41,HAUBSTADT,IN,47639"
33.599271,-101.868956,10503,112 N UNIVERSITY,LUBBOCK,TX,75075,75075,"112 N UNIVERSITY,LUBBOCK,TX,75075"
33.602133,-114.523475,608,"I-10, EXIT 1 FRONTAGE ROAD N.",EHRENBERG,AZ,85334,85334,"I-10, EXIT 1 FRONTAGE ROAD N.,EHRENBERG,AZ,85334"
0,0,99170082,4301 SOUTH MAIN STREET,LAPLACE,LA,70068,70068,"4301 SOUTH MAIN STREET,LAPLACE,LA,70068"
38.151835,-85.07137,59329,1939 WADDY ROAD,WADDY,KY,40076,40076,"1939 WADDY ROAD,WADDY,KY,40076"
0,0,99170035,6424 WEST BRICK ROAD,SOUTH BEND,IN,46628,46628,"6424 WEST BRICK ROAD,SOUTH BEND,IN,46628"
34.618967,-87.052682,51044,3026 HWY 20,DECATUR,AL,35601,35601,"3026 HWY 20,DECATUR,AL,35601"
42.59077,-76.133264,59912,3798 ROUTE 11,MCGRAW,NY,13101,13101,"3798 ROUTE 11,MCGRAW,NY,13101"
34.240307,-81.4589682,4580,2221 SC HIGHWAY 773,PROSPERITY,SC,29127,29127,"2221 SC HIGHWAY 773,PROSPERITY,SC,29127"
36.6281164,-86.5662478,87161,6008 HWY 31W,PORTLAND,TN,37148,37148,"6008 HWY 31W,PORTLAND,TN,37148"
36.5187756,-89.601757,301,917 EAST ELM STREET,MARSTON,MO,63866,63866,"917 EAST ELM STREET,MARSTON,MO,63866"
39.9501936,-83.3828782,10,720 US 42,LONDON,OH,43140,43140,"720 US 42,LONDON,OH,43140"
40.0461663,-86.8203995,247,4403 EAST STATE ROUTE 32,CRAWFORDSVILLE,IN,47933,47933,"4403 EAST STATE ROUTE 32,CRAWFORDSVILLE,IN,47933"
0,0,9644,119041 GERMAN GULCH TD,SILVER BOW,MT,59750,59750,"119041 GERMAN GULCH TD,SILVER BOW,MT,59750"
29.945922,-95.497511,40955,11530 CAMEL NORTH HOUSTON RD.,HOUSTON,TX,77066,77066,"11530 CAMEL NORTH HOUSTON RD.,HOUSTON,TX,77066"
33.038933,-80.142378,64,1521 NORTH MAIN STREET,SUMMERVILLE,SC,29483,29483,"1521 NORTH MAIN STREET,SUMMERVILLE,SC,29483"
27.6840919,-99.4615356,377,13390 S UNITEC DR,LAREDO,TX,78045,78045,"13390 S UNITEC DR,LAREDO,TX,78045"
50.9495117,-113.9796831,3785,11511 - 40 ST. S.E,CALGARY,AB,T2Z 4M8,T2Z 4,"11511 - 40 ST. S.E,CALGARY,AB,T2Z 4"
0,0,99170249,820 EDWARDSVILLE ROAD,TROY,IL,62294,62294,"820 EDWARDSVILLE ROAD,TROY,IL,62294"
28.709762,-100.46364,894,3002 US 57,EAGLE PASS,TX,78852,78852,"3002 US 57,EAGLE PASS,TX,78852"
0,0,79988516,2019 N LECOMPTE ROAD,SPRINGFIELD,MO,65803,65803,"2019 N LECOMPTE ROAD,SPRINGFIELD,MO,65803"
32.552726,-84.895524,64421,7400 BLACKMON ROAD,COLUMBUS (N),GA,31909,31909,"7400 BLACKMON ROAD,COLUMBUS (N),GA,31909"
26.8940474,-82.009238,94,26505 JONES LOOP ROAD,PUNTA GORDA,FL,33950,33950,"26505 JONES LOOP ROAD,PUNTA GORDA,FL,33950"
37.8355889,-94.324881,167,2424 EAST AUSTIN ROAD,NEVADA,MO,64772,64772,"2424 EAST AUSTIN ROAD,NEVADA,MO,64772"
0,0,79988514,807 VETERANS MEMORIAL PARKWAY,SAGINAW,MI,48601,48601,"807 VETERANS MEMORIAL PARKWAY,SAGINAW,MI,48601"
31.193448,-81.487362,62840,57 GLYNN PLAZA,BRUNSWICK,GA,31520,31520,"57 GLYNN PLAZA,BRUNSWICK,GA,31520"
29.8879,-95.0623,41680,2219 HWY 90 WEST,CROSBY,TX,77532,77532,"2219 HWY 90 WEST,CROSBY,TX,77532"
29.94086,-98.091098,40568,9435 RANCH ROAD 12,WIMBERLEY,TX,78676,78676,"9435 RANCH ROAD 12,WIMBERLEY,TX,78676"
36.706631,-119.775356,51482,2619 S EAST AVE,FRESNO,CA,93706,93706,"2619 S EAST AVE,FRESNO,CA,93706"
33.819226,-118.189723,21007,3401 LONG BEACH BOULEVARD,LONG BEACH,CA,90807,90807,"3401 LONG BEACH BOULEVARD,LONG BEACH,CA,90807"
49.1700126,-122.9551601,798,1291 CLIVEDEN AVE,ANNACIS ISLAND DELTA,BC,V5M 6G4,V5M 6,"1291 CLIVEDEN AVE,ANNACIS ISLAND DELTA,BC,V5M 6"
0,0,99170087,1050 US 301 SOUTH,BALDWIN,FL,32234,32234,"1050 US 301 SOUTH,BALDWIN,FL,32234"
0,0,99170301,917 EAST ELM STREET,MARSTON,MO,63866,63866,"917 EAST ELM STREET,MARSTON,MO,63866"
0,0,99170643,1701 W EVERGREEN AVENUE,EFFINGHAM,IL,62401,62401,"1701 W EVERGREEN AVENUE,EFFINGHAM,IL,62401"
0,0,99171205,4840 E. I-20,MONAHANS,TX,79756,79756,"4840 E. I-20,MONAHANS,TX,79756"
31.232862,-85.451063,65769,3871 WEST MAIN STREET,DOTHAN (W),AL,36305,36305,"3871 WEST MAIN STREET,DOTHAN (W),AL,36305"
34.618967,-87.052682,81044,3026 HWY 20,DECATUR,AL,35601,35601,"3026 HWY 20,DECATUR,AL,35601"
33.807471,-83.678591,66855,655 UNISIA DR,MONROE,GA,30655-5378,30655,"655 UNISIA DR,MONROE,GA,30655"
0,0,99170031,8150 INDIANAPOLIS BOULEVARD,HIGHLAND,IN,46322,46322,"8150 INDIANAPOLIS BOULEVARD,HIGHLAND,IN,46322"
0,0,79988673,1625 FRONT STREET,SALEM,OR,97301,97301,"1625 FRONT STREET,SALEM,OR,97301"
40.171714,-79.732976,57217,142 FITZ HENRY RD,SMITHTON,PA,15479,15479,"142 FITZ HENRY RD,SMITHTON,PA,15479"
35.9346261,-84.0022774,138,136 NORTH NORTHSHORE DRIVE,KNOXVILLE,TN,37919,37919,"136 NORTH NORTHSHORE DRIVE,KNOXVILLE,TN,37919"
41.6480248,-87.4540305,9605,3600 MICHIGAN AVE,EAST CHICAGO,IN,46312,46312,"3600 MICHIGAN AVE,EAST CHICAGO,IN,46312"
0,0,99174649,713 OAKLAND CIRCLE,RAPHINE,VA,24472,24472,"713 OAKLAND CIRCLE,RAPHINE,VA,24472"
40.502041,-86.867985,58064,5829 STATE ROAD 43,WEST LAFAYETTE,IN,47906,47906,"5829 STATE ROAD 43,WEST LAFAYETTE,IN,47906"
41.4539066,-88.1990957,88544,FRONTAGE RD & WEST EAMES,CHANNAHON,IL,60410,60410,"FRONTAGE RD & WEST EAMES,CHANNAHON,IL,60410"
0,0,79988622,9616 C AVENUE,HESPERIA,CA,92345,92345,"9616 C AVENUE,HESPERIA,CA,92345"
35.4283,-119.0719,999,6120 SNOW ROAD,BAKERSFIELD,CA,93308,93308,"6120 SNOW ROAD,BAKERSFIELD,CA,93308"
29.404463,-100.904375,40539,3607 VETERANS BLVD,DEL RIO,TX,77840,77840,"3607 VETERANS BLVD,DEL RIO,TX,77840"
41.0868829,-83.6574299,88502,3730 SPEEDWAY DRIVE,FINDLAY,OH,45840,45840,"3730 SPEEDWAY DRIVE,FINDLAY,OH,45840"
0,0,99170374,2209 HIGHWAY 71,MARIANNA,FL,32448,32448,"2209 HIGHWAY 71,MARIANNA,FL,32448"
33.886704,-84.740436,64802,4798 JIMMY LEE SMITH PKWY.  ,HIRAM,GA,30141,30141,"4798 JIMMY LEE SMITH PKWY.  ,HIRAM,GA,30141"
32.8422569,-104.3957636,8601,210 E. MAIN STREET,ARTESIA,NM,88210,88210,"210 E. MAIN STREET,ARTESIA,NM,88210"
45.2164126,-93.5958187,42,4375 O'DAY AVENUE,ST. MICHAEL,MN,55376,55376,"4375 O'DAY AVENUE,ST. MICHAEL,MN,55376"
37.653801,-122.4007555,945,114 HARBOR WAY,SOUTH SAN FRANCISCO,CA,94080,94080,"114 HARBOR WAY,SOUTH SAN FRANCISCO,CA,94080"
41.5844868,-73.0523667,1129,990 HUNTINGDON AVENUE,WATERBURY,CT,6704,6704,"990 HUNTINGDON AVENUE,WATERBURY,CT,6704"
44.8009099,-93.5110824,84035,1155 1ST AVENUE E,SHAKOPEE,MN,55379,55379,"1155 1ST AVENUE E,SHAKOPEE,MN,55379"
40.5317487,-74.2919018,83478,119 W POND ROAD,HOPELAWN,NJ,8861,8861,"119 W POND ROAD,HOPELAWN,NJ,8861"
32.5164666,-96.8212183,1290,200 S I35 SERVICE RD,RED OAK,TX,75154,75154,"200 S I35 SERVICE RD,RED OAK,TX,75154"
42.756329,-85.075137,53589,7051 SADDLEBAG LAKE ROAD,LAKE ODESSA,MI,48849,48849,"7051 SADDLEBAG LAKE ROAD,LAKE ODESSA,MI,48849"
0,0,79988620,601 S. 54TH AVE.,PHOENIX,AZ,85043,85043,"601 S. 54TH AVE.,PHOENIX,AZ,85043"
41.738116,-86.333531,56674,6161 WEST BRICK ROAD,SOUTH BEND,IN,46628,46628,"6161 WEST BRICK ROAD,SOUTH BEND,IN,46628"
32.8118763,-111.6718017,262,5240 SOUTH SUNLAND GIN ROAD,CASA GRANDE,AZ,85222,85222,"5240 SOUTH SUNLAND GIN ROAD,CASA GRANDE,AZ,85222"
35.7849897,-95.4016246,259,3000 NORTH 32ND STREET,MUSKOGEE,OK,74401,74401,"3000 NORTH 32ND STREET,MUSKOGEE,OK,74401"
39.533987,-119.749484,9753,301 NUGGET AVENUE,SPARKS,NV,89431,89431,"301 NUGGET AVENUE,SPARKS,NV,89431"
38.206069,-85.805759,9624,2326 RALPH AVENUE,LOUISVILLE,KY,40216,40216,"2326 RALPH AVENUE,LOUISVILLE,KY,40216"
0,0,99170894,3002 US 57,EAGLE PASS,TX,78852,78852,"3002 US 57,EAGLE PASS,TX,78852"
32.307126,-102.542217,99171211,1103 SOUTH MAIN STREET,ANDREWS,TX,79714,79714,"1103 SOUTH MAIN STREET,ANDREWS,TX,79714"
33.39694,-97.17389,66868,2120 N STEMMONS ST,SANGER,TX,76266-3248,76266,"2120 N STEMMONS ST,SANGER,TX,76266"
49.1122731,-116.5245313,829,1411 NORTHWEST BLVD,CRESTON,BC,V0B 1G6,V0B 1,"1411 NORTHWEST BLVD,CRESTON,BC,V0B 1"
39.5975846,-119.8384404,948,7770 NORTH VIRGINA ST.,RENO,NV,89506,89506,"7770 NORTH VIRGINA ST.,RENO,NV,89506"
35.908399,-83.8461487,120,7405 CHAPMAN HIGHWAY,KNOXVILLE,TN,37920,37920,"7405 CHAPMAN HIGHWAY,KNOXVILLE,TN,37920"
0,0,99174584,1504 HIGHWAY 38 W,LATTA,SC,29565,29565,"1504 HIGHWAY 38 W,LATTA,SC,29565"
0,0,79988619,39625 230TH STREET,ARLINGTON,MN,55307,55307,"39625 230TH STREET,ARLINGTON,MN,55307"
35.786203,-95.300651,79988539,4901 HAROLD SCOGGINS,MUSKOGEE,OK,74403,74403,"4901 HAROLD SCOGGINS,MUSKOGEE,OK,74403"
39.7808392,-104.9493573,316,4640 STEELE STREET,DENVER,CO,80216,80216,"4640 STEELE STREET,DENVER,CO,80216"
42.8565052,-77.0147786,89966,825 CANANDAIGUA ROAD,GENEVA,NY,14456,14456,"825 CANANDAIGUA ROAD,GENEVA,NY,14456"
41.5787156,-87.2395338,32,2151 RIPLEY STREET SOUTH,LAKE STATION,IN,46405,46405,"2151 RIPLEY STREET SOUTH,LAKE STATION,IN,46405"
27.9163265,-81.7181631,1128,7900 STATE ROUTE 60,BARTOW,FL,33830,33830,"7900 STATE ROUTE 60,BARTOW,FL,33830"
0,0,99170734,23412 HWY 242,NEW CANEY,TX,77357,77357,"23412 HWY 242,NEW CANEY,TX,77357"
36.7439594,-79.936527,4629,5484 VIRGINIA AVENUE,BASSETT,VA,24055,24055,"5484 VIRGINIA AVENUE,BASSETT,VA,24055"
36.7982961,-76.350772,4673,3301 VICTORY BLVD.,PORTSMOUTH,VA,23701,23701,"3301 VICTORY BLVD.,PORTSMOUTH,VA,23701"
35.813839,-86.445805,41046,2464 NEW SALEM HWY,MURFREESBORO,TN,37128,37128,"2464 NEW SALEM HWY,MURFREESBORO,TN,37128"
31.9142426,-102.2163577,3808,4070 S FM 1788,MIDLAND,TX,79706,79706,"4070 S FM 1788,MIDLAND,TX,79706"
32.0721237,-81.1999649,72,1504 DEAN FORREST ROAD,SAVANNAH,GA,31408,31408,"1504 DEAN FORREST ROAD,SAVANNAH,GA,31408"
38.9959456,-110.1480304,892,1085 EAST MAIN STREET,GREEN RIVER,UT,84525,84525,"1085 EAST MAIN STREET,GREEN RIVER,UT,84525"
0,0,99170353,110 TRIPORT ROAD,GEORGETOWN,KY,40324,40324,"110 TRIPORT ROAD,GEORGETOWN,KY,40324"
0,0,99170044,1701 ASHLEY ROAD,BOONVILLE,MO,65233,65233,"1701 ASHLEY ROAD,BOONVILLE,MO,65233"
40.8335586,-83.987656,83547,7837 EAST LINCOLN HIGHWAY,LIMA,OH,45801,45801,"7837 EAST LINCOLN HIGHWAY,LIMA,OH,45801"
0,0,99170700,26415 WARNS ROAD,LAKE TOWNSHIP,OH,43551,43551,"26415 WARNS ROAD,LAKE TOWNSHIP,OH,43551"
45.8457932,-92.9727518,84500,1260 8TH STREET NW,PINE CITY,MN,55063,55063,"1260 8TH STREET NW,PINE CITY,MN,55063"
34.111977,-118.149823,21014,1200 FAIR OAKS AVE,SOUTH PASADENA,CA,91030,91030,"1200 FAIR OAKS AVE,SOUTH PASADENA,CA,91030"
53.405127,-117.5867958,817,294 KELLY ROAD,HINTON,AB,T7V 1H2,T7V 1,"294 KELLY ROAD,HINTON,AB,T7V 1"
27.775335,-97.667996,591,450 HWY 77 SOUTH,ROBSTOWN,TX,78380,78380,"450 HWY 77 SOUTH,ROBSTOWN,TX,78380"
0,0,79988520,817 CAMPUS DRIVE,EDISON,NJ,8837,8837,"817 CAMPUS DRIVE,EDISON,NJ,8837"
41.4501497,-86.308317,88310,12908 US HIGHWAY 6,PLYMOUTH,IN,46563,46563,"12908 US HIGHWAY 6,PLYMOUTH,IN,46563"
0,0,99170623,32670 BLUE STAR HWY,MIDWAY,FL,32343,32343,"32670 BLUE STAR HWY,MIDWAY,FL,32343"
39.987715,-104.748706,16136,5191 E BRIDGE ST,BRIGHTON,CO,80601,80601,"5191 E BRIDGE ST,BRIGHTON,CO,80601"
0,0,99170012,3430 LIBBEY ROAD,PERRYSBURG,OH,43551,43551,"3430 LIBBEY ROAD,PERRYSBURG,OH,43551"
29.379207,-100.904038,40534,1602 VETERANS BOULEVARD,DEL RIO,TX,78840,78840,"1602 VETERANS BOULEVARD,DEL RIO,TX,78840"
36.714162,-81.930008,60154,16032 FIFTEEN MILE BOULEVARD,ABINGDON,VA,24211,24211,"16032 FIFTEEN MILE BOULEVARD,ABINGDON,VA,24211"
33.409193,-102.160209,10167,110 ARNETT AVE,ROPESVILLE,TX,79358,79358,"110 ARNETT AVE,ROPESVILLE,TX,79358"
0,0,79988605,3600 S. MICHIGAN AVE,EAST CHICAGO,IN,46312,46312,"3600 S. MICHIGAN AVE,EAST CHICAGO,IN,46312"
0,0,99988632,5508 LONAS DR,KNOXVILLE,TN,37919,37919,"5508 LONAS DR,KNOXVILLE,TN,37919"
29.703328,-98.096304,40564,204 LOOP 337,NEW BRAUNFELS,TX,78130,78130,"204 LOOP 337,NEW BRAUNFELS,TX,78130"
35.5261633,-98.7075744,563,UNKNOWN,WEATHERFORD,OK,73096,73096,"UNKNOWN,WEATHERFORD,OK,73096"
0,0,99170261,403 SW FRONTAGE ROAD,WINONA,MS,38967,38967,"403 SW FRONTAGE ROAD,WINONA,MS,38967"
0,0,99170289,3001 MILWAUKEE ROAD,BELOIT,WI,53511,53511,"3001 MILWAUKEE ROAD,BELOIT,WI,53511"
44.2015145,-88.484357,87187,670 N GREEN BAY ROAD,NEENAH,WI,54956,54956,"670 N GREEN BAY ROAD,NEENAH,WI,54956"
